index, id_usuario, horas_ouvidas_rock,horas_ouvidas_samba,horas_ouvidas_pop,horas_ouvidas_rap
8309, 752c1c2d-a5d9-4a31-8bbf-2299212c28ee, 5,21,29,4
8310, a48d3630-151a-401b-996c-ab32d39b5190, 7,14,25,23
8311, d3f0b87a-f2c1-4794-97dd-1142157cd36a, 0,37,6,22
8312, 7e8b7069-a72a-46cb-a047-69a28d31bfc5, 13,38,23,18
8313, 0c897a49-1f60-4f64-aad4-7bea0d217c71, 11,16,22,2
8314, feb28141-2905-4685-928b-076f3dead37a, 22,32,27,24
8315, a2629413-95dc-441c-b410-13d6969e8960, 5,1,24,37
8316, b22510bd-4fea-41c7-925b-ecf8c1db13ce, 8,15,7,23
8317, 4612d010-f26f-4987-b5da-ce121e87d9aa, 8,7,23,29
8318, b210028c-a2eb-4309-bebb-2f1f569f8b3b, 35,33,9,6
8319, fef27cb0-29ca-444e-bfb1-fe8508390417, 9,2,22,4
8320, 9949e182-d943-40b4-a575-75be1335cd52, 16,5,33,34
8321, 2e38f786-5f84-4c30-a8c7-86ecd8b34068, 8,7,1,23
8322, b8f32781-b9f5-48c4-b65c-a3469d2e2a51, 8,10,16,36
8323, ebc3f09e-bcca-41a6-8234-2e4c68ad45cf, 29,22,2,21
8324, 90de6b8e-ef04-49bd-9adc-8d07daf19b41, 11,7,14,22
8325, a1558acf-476a-41f5-a5d1-c316752a9bf5, 5,16,20,20
8326, efa69688-67db-40a6-95b3-243facdcc49c, 20,37,5,16
8327, 23e6def3-2f12-4fa9-9d1d-7606be0035cb, 13,31,36,6
8328, 56c6fef3-7ed5-4e9c-900d-ea1e09cdfba8, 21,29,26,38
8329, 94d5feee-3434-4195-82d9-3277d8924096, 17,10,31,7
8330, e9418ba9-ad06-4fa3-8d1d-bdbfa4fb75a4, 12,33,20,2
8331, b6037dfd-6067-42b0-8458-5261b6526fa6, 22,36,27,34
8332, c8ee158e-7737-476f-9ab2-f79bab58b5ca, 25,11,26,32
8333, b92e9c34-30c2-40b5-8042-e4d7462db183, 16,37,14,37
8334, 335f70fd-af82-47a2-860a-9eaa9cfcdc32, 36,35,5,10
8335, 2474a8f1-d1d5-412d-a77b-07001d9b8519, 22,13,37,15
8336, b9976a8c-26e9-4b5b-b40f-a802de2c013c, 28,21,4,39
8337, f7fe9796-9164-418d-8768-5e4cc9944a45, 39,0,37,31
8338, 78cee1a8-9c14-4180-b7b3-5017740cbcd7, 16,13,23,26
8339, f6c83558-e1c0-4472-892d-571c7c13508a, 27,13,29,5
8340, e11631b9-a93f-4cf4-9969-d641c8ffab8b, 2,7,7,22
8341, f592a268-6608-494c-966e-ebd3a9efba81, 39,16,13,15
8342, a1d46002-809c-4c17-a44e-443b953da903, 33,4,9,32
8343, 5b1e5fe8-ce3c-4f9b-b350-4ebb906e1fd2, 17,2,32,35
8344, b1d5bba2-f3b1-4fad-a1b7-a22fdb284b48, 10,32,4,8
8345, 8d6b3cce-5c6d-4ee0-92d9-df9aea2326b9, 13,17,10,20
8346, 81afb33a-e02a-4559-b07b-b39a1d1a2279, 29,26,3,5
8347, 008a4863-e42c-4e25-80ab-2747f6fb5d0a, 21,11,31,37
8348, 02b59c6e-2db9-49de-80f6-7c94ab94de99, 20,32,1,1
8349, a8eadc81-a785-43c3-ad95-297e3166f354, 27,37,13,6
8350, 15535a72-0c93-4925-9745-539378203ebb, 29,13,23,19
8351, 04942e55-3714-44ac-9c7c-d6c5a812c897, 20,0,13,28
8352, 58ba98cf-458d-4e7e-a6db-8fa708b6d598, 35,16,5,5
8353, fa594147-1bc8-43c9-b499-0885c8ae9801, 34,25,1,1
8354, f87322cd-8bda-4bc2-b344-3629a7cb769b, 15,29,12,21
8355, 31423124-d168-4c2a-9124-a1e50ca2e821, 4,39,22,11
8356, 5da2d76c-0cdf-493e-a6d8-3db63f3c53ad, 25,15,6,36
8357, 322b6bb3-3e92-462f-aada-d13879658085, 19,16,38,13
8358, 8ba87ba5-b3eb-46e0-a2ee-0a9fe5e05750, 14,24,31,30
8359, b800c34b-e154-4c7c-8984-071794e7f2bf, 31,21,37,37
8360, a34ddb2b-b41c-48fd-b9db-5d677fb94df7, 17,33,22,24
8361, c6206a8c-6c17-477c-b21b-4a18761f6ece, 0,25,18,17
8362, c52cd705-82b6-4e3f-935b-de8adbb2113f, 28,33,4,19
8363, 66c51778-6da0-467e-a1ad-c2b1f2c7b980, 38,22,38,12
8364, 4afa996b-0603-4a31-b01b-7d3b0869b4c2, 37,14,15,10
8365, cdf327e8-f5f1-4373-bf1c-2006e43f4bf2, 20,14,11,7
8366, 62cb3fba-4831-48b5-aa0d-a1b4089f6024, 8,23,0,13
8367, 3d4439c5-3d32-4ef2-82f7-0e9071b24371, 5,36,29,9
8368, e83be5ed-f752-49ce-93bc-59e183b902a2, 30,6,15,30
8369, 10bf80b1-f829-4b41-b3d1-7f1cf3204a0e, 13,13,15,21
8370, ed7fc17e-c5c8-492b-97b1-43e7e7485835, 33,8,16,29
8371, 50ae19e3-32cc-4768-b715-09de71943818, 9,27,1,20
8372, 0d24ae1c-3ec9-4bb8-9b2e-d916d8d771e3, 3,7,34,0
8373, 20876335-c247-45e5-80c3-dcac46ad2b6c, 11,1,34,31
8374, d91a268b-bdc3-4725-9682-77a3c2d18366, 35,13,37,30
8375, e68893ad-c382-49af-bfa6-24ad0252723f, 38,31,18,12
8376, 63bdf5a6-ed45-417f-8267-e83581fce00f, 10,0,1,23
8377, 7f158454-f1a6-42a1-9544-c305e16439c0, 26,30,17,37
8378, f4689492-122e-418a-bc09-ec6572754c75, 19,31,7,7
8379, 5299a49a-8e41-40c2-976a-0c616cfafc60, 1,30,34,13
8380, fed378c3-0126-4c6c-be17-5da3032fc754, 5,21,9,36
8381, 32f11ac0-01f6-4977-96e4-19725a46c9e8, 2,33,12,9
8382, 3e4de142-297e-49ca-8e80-5122ea865b57, 9,7,38,5
8383, 91f132b1-6ace-4cf3-bac8-0848e95bc290, 15,30,19,33
8384, 6a6649cb-f07f-4467-b1e5-d9863fb3c471, 9,19,39,36
8385, 6ba9c5e2-d302-42d6-9be3-9be6e59a0008, 37,19,8,2
8386, 31400872-f50b-49d1-8494-e376ac02e7a2, 37,8,17,15
8387, 69b88f8a-3ad5-48ef-bcad-0b4b8c301fde, 30,7,15,30
8388, 480d793d-d2f2-4085-bb56-3ed7aad7a622, 31,3,12,26
8389, 1c389cd7-efa0-44b4-a412-e482dd60d519, 5,6,20,11
8390, 3ae3fc53-1913-463e-9f1b-4799a9fbc794, 21,33,3,22
8391, c5e7d5b3-2588-40e2-a7a0-78b717fecc2b, 15,7,17,34
8392, e420a8d0-a3f9-4caf-bd88-593e9d5b1814, 35,20,20,7
8393, 8699b140-42f3-4525-a631-148eef1edc96, 29,17,18,14
8394, 3f18af2f-e900-47e6-9466-ad14353a9d41, 12,26,16,25
8395, d1bf7e58-d389-4f35-b14f-6e4ec7ebef1c, 14,37,15,27
8396, d0a62211-30d9-4adc-b29c-3ac47bc27a04, 15,4,36,16
8397, 63a8fee8-763d-43a1-b252-eed52782590d, 30,18,39,18
8398, 9599fd6e-8b87-4392-9d99-1b43eec71464, 27,21,1,39
8399, 3bbb0024-cb06-4231-9c68-c2ac5518f4cd, 11,12,13,0
8400, e11c5161-8a80-44f5-b268-398de1e086ed, 14,25,16,10
8401, 078f66fb-0644-4bd6-a789-076b75f86f85, 22,6,11,17
8402, aacabb29-6509-4369-8c45-49a171c07b91, 22,39,1,19
8403, 489b7155-5327-48ee-a2bf-c7e11237cee8, 15,16,15,29
8404, ce5802c4-addb-44ed-83dc-575de9de7f24, 19,8,26,22
8405, b18a6eae-4d0b-4ad8-9112-c251f7c420e7, 28,36,2,27
8406, ef5996b7-0c4d-4711-9eee-a53b8674eb22, 35,35,30,27
8407, 49aeb26d-9f38-42f5-9168-3ce70fb157aa, 20,8,3,1
8408, 51c13eca-cf82-4410-8a59-3df978801dae, 7,0,1,18
8409, 3a25cfb4-65bd-4a7f-8e25-8c9f41308979, 36,0,4,36
8410, cfcf40c3-d8d9-4233-9c71-3e229385637e, 29,2,3,16
8411, d317190a-27e0-460a-9ec4-526890f7cda5, 32,39,1,37
8412, ea1e67da-d303-4639-9ff2-874e92638b67, 33,14,13,10
8413, f0367294-e601-46a3-96c2-043aa1d7584f, 20,25,9,15
8414, 66b0fd20-166f-4664-bc7a-dcec12d07803, 24,33,33,28
8415, 1f951458-e6cb-4e1f-9f71-41249ea56d57, 22,23,25,16
8416, 09f24fa7-0c72-41c4-be07-fc28c024e5d5, 9,38,36,5
8417, 87622372-a799-49a0-a728-4e03bf81f0e9, 5,25,22,5
8418, 1efdb7dd-778d-4451-9602-7afe80dc98f9, 28,18,11,18
8419, 271c6064-9bf5-4554-b8e4-e543b93314b5, 30,28,21,20
8420, 9d22d611-cc9b-4a25-a325-5b0fd3a3cd72, 15,13,39,20
8421, 8cc2468c-1840-4347-bc1b-4bd6db14b3a9, 35,19,5,13
8422, aa511ef7-0017-49a1-98d7-2b8202036e8e, 21,18,0,10
8423, c0937645-223e-425f-aee0-d89413b3e59d, 21,33,26,3
8424, cd0d0809-5dfc-4f26-82df-470843ba34c5, 25,19,21,34
8425, 659ba58b-50d7-472b-9345-8ff4b7671737, 15,13,2,32
8426, 02fc0ee2-6def-44fe-bbb1-18ed7bf715f1, 22,4,23,12
8427, faacd604-782e-4368-984c-3b94456aa29c, 20,21,38,29
8428, 7c4eb6d8-8b56-402a-b299-3b130d47ae48, 22,29,2,36
8429, 4e86be4f-44a2-499b-937e-6ba58275550b, 37,2,13,31
8430, fc9dc034-c657-4450-89a2-502ad125c3e6, 10,1,17,22
8431, 17b92fdc-9d51-4980-96f9-dd4bf463d74a, 18,37,30,26
8432, f7fc1c64-c20f-486d-aa59-e97b5b82574b, 38,13,12,15
8433, a2925492-e365-4028-a479-0ef2d7b7b51e, 7,24,8,9
8434, 87230de6-b0fb-4326-90fe-4bf5119f2b17, 36,11,27,35
8435, 9a60152f-447d-46c2-8e3f-fc999c8d7b92, 32,27,0,34
8436, 72240908-a3fa-4c20-ad4e-19fa75af60b3, 2,10,3,35
8437, 23c2ef50-749d-4dc7-a12e-e5671aadc3e3, 22,11,21,3
8438, ec18170c-29f7-4e15-a2e7-e3b12a9c5489, 20,16,13,0
8439, 43b29cf4-3903-412a-bf1f-b75dead1dd63, 37,7,28,22
8440, 6a9c30f0-2323-4d64-b552-f292e9670c94, 7,5,14,20
8441, 30b8c5da-f329-490f-8b29-0ac45d5c4192, 31,31,0,34
8442, af762c5b-50ae-4d87-959d-2c06a59a28e5, 9,38,32,13
8443, ac01052d-7dd1-4592-83aa-786f5036e5df, 25,6,21,39
8444, 7535c7fd-ba53-4c93-a602-a6c72a59027e, 22,16,33,10
8445, 7df4b9a8-141b-47a3-bc37-321ff25c3211, 24,21,37,2
8446, 6b162b7f-bc3f-4928-aff5-a449c209b9f3, 1,5,8,20
8447, f03c4391-08c6-4fae-bb63-dbb214587a6f, 11,30,19,27
8448, 95f63837-ed04-4b34-98bb-0a7038847e62, 37,32,19,14
8449, eabdc6e3-badd-4a06-9a4b-01f0baa6009e, 27,7,39,16
8450, 235bc33e-dda8-4541-b105-ddc675abfaa7, 7,7,26,10
8451, 37747cbe-8a19-4d26-82c7-63b4c5426dd5, 8,5,23,26
8452, 0d723f4a-05b1-4672-a752-ba7c9382178c, 37,32,20,34
8453, 23e6f84c-32a5-4e53-9e27-86856496d84b, 32,38,25,39
8454, 059a3097-a78f-4f45-9ae1-0d6c26479158, 31,16,2,13
8455, 5fac4a6e-213e-476b-b411-cbdb7fca610b, 2,36,16,26
8456, 959a2495-c8d2-4bb1-a605-5ed91ff70aec, 32,27,31,24
8457, fb2e6faa-ce03-4a70-acdc-3f04fb749856, 8,1,26,6
8458, f8c7f883-245e-4b9b-8f26-8d3afa94b95a, 18,35,14,33
8459, 5fe4f6b0-ef51-4d81-81f8-4dbd564d29d6, 31,23,28,36
8460, 716a2001-04e5-4692-9809-d02f3838f425, 12,3,34,35
8461, 9895b564-bbcf-4fca-a8ca-5e3771b8a74b, 13,17,28,18
8462, 67451f21-bc36-4e6a-9d32-9157d85edd29, 33,26,3,21
8463, 8e431010-020b-4206-83ec-866e57e9fe77, 28,17,28,17
8464, 3ddc0409-30d4-4ee9-865b-5717316920a0, 14,22,14,37
8465, 0df3fbb2-669d-4f50-be5e-642696ea3420, 0,33,14,13
8466, de9d13a0-fe8e-4eaf-ac0e-2b00564a6259, 12,10,2,34
8467, d666ad8d-eea0-4d9f-bc48-8b31688a4fb8, 15,38,29,35
8468, bc31c36a-dd1f-4093-a678-d72381b52a2a, 31,6,13,15
8469, ade71d16-b47f-447f-b41b-ae360838456f, 39,21,31,19
8470, 05e17f4c-2e3a-47c2-a8e2-3e4f74ea3067, 30,18,28,34
8471, aa454e6a-3707-4478-b617-b6c9d2bfd4d9, 15,11,6,26
8472, 0c5087e4-08a4-4986-987e-ceca2e56d83a, 2,12,18,39
8473, 5712eb70-125c-4b8e-a5ed-5e888b70250e, 34,22,4,12
8474, e9f60304-3e73-44f2-bbd4-d0aac99a8e62, 9,10,15,26
8475, 35e78988-d871-43d1-9e0d-346e7d31ed76, 38,1,23,28
8476, fa318b39-0bd7-4eb1-9f6d-e5c7b34c864c, 25,18,14,21
8477, 02a461f3-ee7c-4878-aa04-a255d07fb367, 18,19,23,3
8478, d266fe6a-499a-4845-a1c8-8bf6e2d92519, 33,20,33,22
8479, 65845282-a14f-4498-92f1-6870a42d8df5, 27,9,37,39
8480, f41a4d81-1c09-4e6b-86dc-51943e3f1d60, 26,37,13,18
8481, 1b780bd7-d829-42ba-96dc-851a7929303c, 32,5,38,36
8482, aa195a4f-d133-468d-8962-d7c8bfbc4a6a, 11,28,21,16
8483, d94228d1-916e-46f0-bc83-198bb1311b36, 7,15,2,8
8484, f99a2cd6-7318-4872-b95f-7102819b8bb8, 19,38,24,13
8485, d7c5e05d-af00-4fed-88b1-2932f6f4b690, 8,39,31,9
8486, 476d3847-c3ee-46a9-97d9-a3c8c3f349c4, 29,24,31,16
8487, eb659352-d272-424b-a9b5-e4bc755fb782, 31,9,38,0
8488, 625b2f66-8ad9-47ba-b704-68a158806674, 4,23,13,27
8489, 7712c7c3-5d0a-43bd-9abf-ade739d04f06, 16,37,31,1
8490, 5db486a8-f3cb-4f4e-9e14-662ba29c012a, 13,15,15,23
8491, 6186e1d1-1a7a-4354-b93d-8b5f9053f3a5, 8,37,33,32
8492, fb1f4fce-9e30-4470-8d95-414b6fb61f47, 38,34,26,15
8493, 41bbc6dc-d030-4fe6-bac2-cf944237a227, 3,35,14,20
8494, 2c712633-e348-4623-bd5e-59de3c24ebb5, 6,5,23,18
8495, fb386d35-1832-4dbb-b49e-14a120d9c44d, 32,21,27,16
8496, 03a0a712-a54d-47af-8a29-f2f3a861aace, 10,25,16,23
8497, 3d0d9b60-ac6a-4c80-95ac-38ede187d679, 33,5,35,2
8498, 50e3cf63-34bd-4917-b908-60e56184edb1, 17,25,14,38
8499, 3c482a5f-c138-4790-b0a2-7a4b29f9721f, 37,33,12,10
8500, e48c6914-2e33-44cb-9ef8-f31594b98fd4, 13,26,30,30
8501, 5e6f06a6-9c8f-47d3-87cd-4c341f6c1d88, 20,27,27,6
8502, e4344b1c-f2fb-4a40-a287-7cfed3fc6178, 35,35,29,4
8503, 886aebee-d5a9-494e-b4b2-31b70c945bc9, 7,10,0,17
8504, f682e736-eb34-48aa-a933-d3c20cd1d0e4, 0,27,16,1
8505, 9011aaa3-6853-4912-a77b-13cfffe1f2bf, 15,3,9,25
8506, ab49aadb-ea25-4df9-adfc-011c5c659047, 0,26,27,37
8507, e60d9631-8880-4daf-98df-6c404bbe40ec, 21,32,27,2
8508, 29d9c105-2806-403e-a04f-68bb27a0991b, 8,25,38,5
8509, fe257b8c-81e3-4775-9aec-0fbbabc21473, 30,26,17,39
8510, 0aa4e031-d3ef-4497-8624-212eacb7f183, 7,27,20,3
8511, cdfbbcae-459a-4950-8c31-5e2404b5178f, 7,31,28,33
8512, 9b5e80b1-421b-401d-9a45-e07554f52961, 5,11,3,29
8513, 43d5289e-6c5e-4937-8a9c-b984348b97c0, 17,16,19,11
8514, bdaf8ce3-9d74-4891-92d1-e21e239f70c1, 39,21,13,38
8515, 7154ebc5-2c28-4948-b084-6db49bb1f20e, 32,13,4,16
8516, 22c73941-ff86-466e-b951-a780a1ec7272, 8,30,35,8
8517, b8fd08b6-a042-4fc4-b31d-c9878207fcfe, 35,30,11,31
8518, 8a2b2740-8215-41ec-87f1-f82f93e9e771, 27,38,34,37
8519, c50a44ea-cf7b-40be-b40a-5fb06867bb5d, 28,7,23,26
8520, 5429d49c-65c2-4818-9a94-887b4bdf1ac8, 14,16,9,7
8521, 59c0148d-da0c-449c-9999-2a0b54566d68, 15,37,7,15
8522, 3c32805f-7daa-402c-ac9a-a5029e3823ea, 13,14,22,30
8523, 1f84a6ca-dba5-46f4-b8f9-a9234a6417f8, 30,37,20,2
8524, f42558bc-9597-4d03-ad61-ded8527e90d5, 8,29,7,6
8525, 274a4ca4-79d0-4cb2-84ad-bc777e215818, 33,29,17,32
8526, f6a495d8-286b-41b3-bde0-4f5bef6afc28, 34,15,7,6
8527, 81be5ba1-99b1-4953-ac42-95e97a093a15, 21,26,14,11
8528, 41c5dcb9-7504-4a6e-a9bf-c42370b84c3d, 25,33,11,30
8529, 91c57e4e-be25-4619-b81c-3d4a66a8d57d, 5,36,0,3
8530, 02a770fa-7c42-4376-9a3c-e765a4c1c7ed, 31,10,12,24
8531, c33647e1-ba32-4b06-b4b1-e501be308066, 31,19,0,9
8532, 5bb54b05-fe97-4585-8a61-54d496bac763, 35,23,18,9
8533, 9918a739-9547-41f6-8dc5-11fb1e34633c, 14,17,24,38
8534, b3bc0979-ec6f-42c6-b16e-d58b7d7ca668, 32,12,9,9
8535, 26178e69-2dae-40c8-bc61-936496ed7bfd, 28,17,31,20
8536, 0cd25eae-44ef-4e45-ae2d-4541f4f01fd8, 4,0,0,1
8537, 29067ccb-2aa1-4a76-81f9-a3ed7420be06, 25,7,23,0
8538, 28bea59c-5a9e-4463-8426-2f1232613b12, 5,12,37,9
8539, 6fc8ed50-556b-4390-8b06-51751ece60bf, 2,29,30,22
8540, 1b2ff485-2bdc-4524-b1d0-ed4bcfafa102, 29,19,16,14
8541, c35009da-45a3-4c2a-b1a6-9c9828f6bc77, 5,2,30,0
8542, 025bfde0-db83-448d-a005-f65ff9d12ada, 37,14,0,13
8543, bcad95a4-0626-4205-8afe-b7ecd6c78ab0, 0,26,28,7
8544, c82861f6-e5b0-4083-9db9-50a52d877d94, 29,22,10,7
8545, ad0a2ebb-bc81-40df-99e8-d8319e88e700, 2,8,1,28
8546, 5e04508d-7ec3-4184-80ae-6276832fd157, 30,20,19,29
8547, c4382b86-a966-4fb9-9b0b-919fa18755c1, 28,2,14,8
8548, 70758582-bb8e-4eea-896c-1d2de3247e0c, 13,27,2,29
8549, 4fd8dc3c-3861-42cd-b2c8-8d442ec18fa1, 9,18,20,9
8550, 58222df9-4d2a-42d3-a911-67d00b29e741, 11,25,30,5
8551, f2029764-67a1-4927-8ee5-3c707ff02aff, 0,17,24,15
8552, 7fa4ff98-aeb9-4ac9-82d0-c72928fdf635, 28,39,23,15
8553, 2e678395-c038-4d3c-a994-dd7fa34fcfd8, 9,29,2,13
8554, 101730dd-715c-4021-a96a-78d099531d81, 16,23,3,10
8555, 804f4eb0-2934-4fff-b4ff-8b42eac3c397, 12,17,3,15
8556, a59381ff-4db4-4eff-858d-7c40eb555b22, 2,32,26,16
8557, ed680a9e-bde8-4234-abc1-7622fe307e89, 8,9,33,37
8558, 83867da7-6415-465c-a490-25e0535cd2dd, 30,0,33,18
8559, 35617211-4e5c-4121-9791-6f395658c659, 37,12,6,11
8560, b24ebebe-bd08-4609-bd5d-6a4b0595177e, 27,22,13,8
8561, 515670c5-a6c8-4722-9647-56e2417a7326, 19,35,24,30
8562, e8645808-28d3-4bbd-9210-2599297500b9, 15,24,23,11
8563, 8a2b9523-aaa9-4733-86a0-ee1efeeecfca, 12,3,17,22
8564, e1325053-5954-4dda-93de-9b28b5c0a713, 33,8,8,34
8565, 4b23b6ca-06f5-42ad-aa8e-ef98b3b2764d, 24,2,31,28
8566, 65e2e8d5-cf2d-4579-883d-a0cd101d1d2a, 36,15,2,31
8567, 54b3c144-dc6f-4e1a-ba7d-daa827cf78d0, 0,13,9,4
8568, c82ddae7-e04d-46bb-b327-4da618308079, 12,8,32,32
8569, 25021c8f-97d9-423f-95b6-64c57ac65ad1, 14,25,10,11
8570, efa487c4-bc53-443d-9ad1-ac75b3480aa5, 27,2,21,33
8571, 91876379-4c2e-4c3c-bb5c-d25a60df00ca, 39,32,22,20
8572, e25e424b-fc16-4725-85d6-e915b6d0b35b, 4,5,0,39
8573, bbd32d55-2965-4ece-9ded-f6f2e0052fd2, 18,34,9,18
8574, a4b0d701-a940-4281-868b-0fa51f490fbc, 15,36,6,13
8575, 775e18b2-6e5e-4d0c-a421-040bee196f03, 26,15,36,13
8576, cc5f74e4-4793-425a-87c0-88509d368d33, 16,2,2,11
8577, 285a3e8b-d5ad-48d1-b739-725758e2e5b5, 39,23,37,2
8578, 77dfe968-6f68-4c1b-9025-e7b530e407a4, 11,24,39,27
8579, a9ec3b4e-80ae-444c-9015-82402633c210, 38,5,10,18
8580, 9420024d-13bd-4cf2-a417-8f42d116b13f, 25,27,38,0
8581, a4067c13-b88a-424f-9168-2bbaad0bc3b2, 16,24,17,31
8582, bc9496d6-5ff9-45c3-8b91-aa344f56fc86, 32,36,26,30
8583, 5a0f1005-1ece-4c29-ac55-9ca49888c85f, 30,7,9,3
8584, faccd70b-f306-42a5-95dc-24e0d54a8eb8, 8,28,4,17
8585, ba81e25f-abbd-4ed7-ae53-9af535806405, 12,28,2,2
8586, 64c89fd7-a808-4879-8a63-19f7fe7b1b35, 10,4,6,5
8587, 853b1feb-730d-43cc-b31d-ca752aa2d013, 2,11,8,29
8588, fe7b924e-c486-4cbe-993c-dc8ac23a1fa9, 22,4,3,21
8589, 14bd7f9d-a965-46dc-9ed5-4aee875fc62c, 17,36,33,0
8590, ff3cc679-c6f3-4f0d-be86-de1bd7b75120, 25,26,36,1
8591, 4f81ad0a-b373-4482-aebd-57b06b3c3dfa, 5,24,33,30
8592, 0f4ac96a-0295-43ea-990f-bc1eb0628889, 21,15,10,2
8593, 95dba26b-368f-441a-82a7-c4dcbe15c01f, 0,26,32,4
8594, 7077e77a-8421-40f4-9f58-6ab9b60cb77a, 12,32,8,11
8595, 5de9aa04-bfde-4d10-bbf3-e1f0885ee70a, 36,15,29,32
8596, 5d2b9c69-02f4-4136-821c-f1bb7b91c1ec, 37,26,37,11
8597, 60aa95cc-4513-46e0-860d-d826b905892a, 25,12,20,15
8598, bc144168-65b1-45ba-84ef-209be4c9d783, 6,16,20,12
8599, 31b283be-af24-45b9-8e74-db2a7c6405c1, 8,14,29,17
8600, d45d3328-5027-4ba2-80eb-767c845f01d7, 7,37,35,3
8601, bab5d4e7-629e-4b2d-b7e4-a7ce13bd3125, 32,20,24,23
8602, 6ecd4b85-189e-4b37-af3d-4e679998d8d4, 13,25,12,7
8603, 4c1cdd63-ccf1-46a3-99ef-96c11023a6da, 31,9,23,24
8604, e97c8244-49f2-4551-b33e-1cf697d5724c, 6,34,0,14
8605, 8da38626-7e37-4b49-b607-dfa21833716c, 3,32,30,28
8606, 71524ae4-23aa-4402-a563-d4f4067dc89c, 14,25,37,13
8607, bc70b92e-5f50-4a7d-a2c2-6942ff59ba9e, 1,29,24,15
8608, 504998e7-915c-4390-8dc1-c3691bff2a53, 2,29,3,24
8609, 10c59e86-1832-4d06-87e4-d53d30683ec0, 7,24,2,33
8610, 1ff226f4-1caf-4399-92bc-f0e146eecc67, 22,37,33,36
8611, 57dde87b-551e-43e9-8881-4f5ac3a0439c, 26,6,29,12
8612, 03d33ddd-0ebe-4cf4-a638-aa99c0fbf4da, 19,22,12,36
8613, 09e25a21-c8dc-4c8b-826c-1d9606ae8039, 3,11,30,29
8614, 3b2c3251-8915-4f83-bcd7-f3548d2e19d4, 4,10,39,31
8615, a3ec98be-eeb0-418a-9e9c-55914f3f6b3a, 0,3,30,30
8616, ee582030-a350-4ec3-acf6-a7663bd6b1b2, 22,29,18,28
8617, 0c03cb72-ae5b-4f96-8539-041d3807770c, 33,24,34,17
8618, 413895c3-ffb5-4a7e-abf1-9ea141489880, 12,13,11,37
8619, a78f4769-3247-4541-8c98-981ad7f521c5, 7,0,13,24
8620, 3efe303b-59e5-4af5-ba98-3d2036c93b0b, 9,31,32,17
8621, c30f8f6a-c44d-4ac6-a590-9292d80f6f4f, 31,14,13,23
8622, 19fdff6a-f8e0-4766-93ea-07fde014fbb4, 6,31,29,20
8623, 896af067-e854-42f3-bada-ddf617cd3dc3, 33,5,20,4
8624, d627aff7-ceb1-484d-bb58-ec1dfbc1a776, 37,1,37,19
8625, 48066360-db38-4490-8fff-662134ad1f13, 5,13,6,5
8626, 1d53ef5e-df97-4580-aa54-653d9337eaf5, 27,21,31,38
8627, 26b762b3-2727-4e5f-ba47-64c4a046151b, 24,7,15,36
8628, ed25d60b-7fdc-4411-be30-71248125d61c, 21,23,29,17
8629, 56c507ef-4e17-4aa3-85bb-90abe67c81b5, 12,31,18,4
8630, 07f9847b-1304-44dc-a891-e1a8a376f10a, 11,20,9,15
8631, fc249cb6-b296-4e2c-83bd-91ce2b2759d4, 20,16,13,22
8632, bf074452-809f-42ce-82d8-e1a9498541f5, 18,31,20,4
8633, e3241ea3-3bc3-42d2-bfbb-dbc7424c2fb7, 8,32,8,4
8634, 63b58014-931a-4a5a-88d0-102b2b801d4a, 33,39,25,14
8635, a14caec6-b8f9-4c2e-bebf-c5d71a4e5f70, 18,23,0,19
8636, 8a2b80d1-d805-4b7b-bf8a-1bbfeb2f16ba, 16,18,22,36
8637, 8d96dd1d-6aae-43a5-b9e6-4e2ed212d846, 19,26,30,38
8638, 58af7f75-444f-4359-98bc-6f3aef4e3f16, 16,22,9,3
8639, 5f08668d-8102-4eeb-8eed-5fe947e150e5, 39,20,1,10
8640, 3a3a329a-b47a-4a81-bc7a-b0b6ba5dd0a3, 11,14,0,1
8641, 187e9138-5b4a-4b5f-8d3a-92bc87b07a9d, 12,10,25,5
8642, b8ef261c-6561-49b1-a707-36f94d759938, 14,18,16,35
8643, 5548c799-4526-4d85-acf4-4259bdd21aea, 1,24,7,28
8644, 089ef540-5879-44ee-930b-c06938ba0203, 29,30,2,16
8645, ecfa0d6a-ae16-454c-88c6-fd01db57a4a2, 1,3,5,4
8646, 8606f2bb-c48e-4e67-8070-d5b6b4287838, 2,17,28,29
8647, f38ab275-5040-4379-b68b-fa69914e9233, 36,37,28,26
8648, afa6261d-8d98-4cc3-8677-319f8a14eb32, 15,15,32,2
8649, 9175a94e-f689-490c-92f6-241c88a19289, 8,4,28,33
8650, ccb5f021-6d07-4087-ba3f-1e317441f429, 16,18,39,34
8651, f71106e2-f12c-476f-af0a-fc941bcb9e62, 38,25,19,31
8652, 9ce9eedf-7401-4cf6-b73c-0fcb6dab54bb, 19,3,24,11
8653, 49bfb546-5efd-40a7-9b5f-e8596e250663, 10,15,31,20
8654, b5f83ab0-0dc4-4848-8733-67a9c32c2cb2, 1,23,4,8
8655, eea72e97-6e2d-47f8-978f-7eac1ea3e707, 2,26,7,15
8656, 7546b2bc-0ed8-4a36-9253-89914cafe58b, 32,20,35,35
8657, 2d07fbe5-c379-4c10-a127-f9dac2ccbc44, 21,28,26,9
8658, c1704eee-4036-4c8a-9d19-b20af48102d2, 24,9,38,22
